,accommodates,bedrooms,bathrooms,minstay,latitude,longitude,Entire home/apt,Private room,Shared room,price
2358,1.0,1.0,1.0,5.0,35.688784,139.72918,0.0,1.0,0.0,34
2359,3.0,1.0,1.0,2.0,35.66187,139.701619,1.0,0.0,0.0,65
2360,3.0,1.0,1.0,1.0,35.664331,139.733761,1.0,0.0,0.0,57
2362,2.0,1.0,1.0,1.0,35.742978,139.723804,0.0,1.0,0.0,38
2363,2.0,1.0,1.0,3.0,35.676986,139.704853,1.0,0.0,0.0,185
2364,4.0,1.0,1.0,3.0,35.717003,139.790357,1.0,0.0,0.0,85
2365,4.0,1.0,1.0,2.0,35.657806,139.694315,1.0,0.0,0.0,82
2366,1.0,1.0,1.0,1.0,35.647356,139.693076,0.0,0.0,1.0,30
2367,5.0,2.0,1.0,2.0,35.734003,139.72974,1.0,0.0,0.0,86
2368,4.0,1.0,1.0,2.0,35.659014,139.694154,1.0,0.0,0.0,82
2373,2.0,1.0,1.0,3.0,35.649731,139.734868,1.0,0.0,0.0,129
2374,2.0,1.0,1.0,2.0,35.65753,139.704554,1.0,0.0,0.0,101
2375,1.0,1.0,1.0,3.0,35.659098,139.789805,0.0,1.0,0.0,86
2376,4.0,1.0,1.0,3.0,35.66022,139.720317,0.0,1.0,0.0,34
2377,3.0,1.0,1.0,1.0,35.697842,139.797682,0.0,0.0,1.0,50
2378,3.0,1.0,1.0,1.0,35.699402,139.774426,1.0,0.0,0.0,58
2383,4.0,1.0,1.0,2.0,35.654769,139.733201,1.0,0.0,0.0,172
2384,2.0,1.0,1.0,1.0,35.714301,139.737685,0.0,1.0,0.0,25
2385,4.0,2.0,1.0,2.0,35.658456,139.698115,1.0,0.0,0.0,129
2386,3.0,1.0,1.0,1.0,35.699097,139.832104,0.0,1.0,0.0,93
2387,3.0,0.0,1.0,0.0,35.668447,139.733195,1.0,0.0,0.0,55
2388,1.0,1.0,1.0,4.0,35.677833,139.710875,0.0,1.0,0.0,33
2389,2.0,1.0,1.0,3.0,35.734266,139.631253,1.0,0.0,0.0,35
2390,4.0,1.0,1.5,2.0,35.709334,139.817386,1.0,0.0,0.0,56
2391,2.0,1.0,1.0,2.0,35.659026,139.774642,0.0,1.0,0.0,65
2392,4.0,1.0,1.0,2.0,35.686516,139.698838,1.0,0.0,0.0,69
2394,4.0,1.0,1.5,2.0,35.70871,139.815997,1.0,0.0,0.0,56
2395,4.0,1.0,1.5,2.0,35.707923,139.817454,1.0,0.0,0.0,56
2396,2.0,1.0,1.0,2.0,35.693959,139.697534,1.0,0.0,0.0,60
2397,4.0,1.0,1.5,2.0,35.70757,139.817459,1.0,0.0,0.0,56
2399,4.0,1.0,1.5,2.0,35.708863,139.816635,1.0,0.0,0.0,56
2400,4.0,1.0,1.5,2.0,35.708443,139.816248,1.0,0.0,0.0,56
2401,4.0,1.0,1.5,2.0,35.708623,139.816712,1.0,0.0,0.0,56
2402,2.0,1.0,1.0,0.0,35.7034,139.680603,0.0,1.0,0.0,95
2403,4.0,1.0,1.0,2.0,35.648918,139.704751,1.0,0.0,0.0,60
2404,2.0,1.0,1.0,1.0,35.700754,139.729193,1.0,0.0,0.0,60
2405,4.0,1.0,1.0,1.0,35.650196,139.70746,1.0,0.0,0.0,164
2406,2.0,1.0,1.0,1.0,35.64309,139.668072,1.0,0.0,0.0,50
2407,2.0,1.0,1.0,1.0,35.764066,139.769253,0.0,1.0,0.0,28
2408,2.0,1.0,1.0,3.0,35.62495,139.721405,0.0,1.0,0.0,45
2409,3.0,1.0,1.0,1.0,35.687301,139.698856,1.0,0.0,0.0,95
2410,4.0,2.0,1.0,1.0,35.680662,139.818986,1.0,0.0,0.0,71
2411,5.0,1.0,1.0,0.0,35.658099,139.779701,1.0,0.0,0.0,103
2413,4.0,1.0,1.0,1.0,35.650673,139.732188,1.0,0.0,0.0,172
2414,4.0,1.0,1.0,28.0,35.659338,139.722477,1.0,0.0,0.0,2155
2415,2.0,1.0,1.0,1.0,35.69739,139.793585,0.0,1.0,0.0,52
2421,4.0,1.0,1.0,3.0,35.717349,139.790647,1.0,0.0,0.0,85
2422,4.0,1.0,1.0,3.0,35.716846,139.791672,1.0,0.0,0.0,85
2423,5.0,0.0,2.0,1.0,35.665915,139.78211,1.0,0.0,0.0,129
2424,1.0,1.0,2.0,3.0,35.644264,139.717173,0.0,1.0,0.0,45
2425,4.0,1.0,2.0,1.0,35.715964,139.800398,0.0,1.0,0.0,46
2426,3.0,1.0,1.0,1.0,35.608763,139.640899,1.0,0.0,0.0,60
2427,2.0,4.0,1.0,1.0,35.762421,139.810262,1.0,0.0,0.0,34
2428,1.0,1.0,2.0,1.0,35.685527,139.680982,0.0,1.0,0.0,43
2430,4.0,2.0,1.0,4.0,35.658893,139.696561,1.0,0.0,0.0,215
2431,4.0,2.0,1.0,3.0,35.73267,139.665537,1.0,0.0,0.0,78
2434,2.0,1.0,1.0,2.0,35.7003,139.674635,1.0,0.0,0.0,52
2435,3.0,1.0,1.0,3.0,35.69492,139.706447,1.0,0.0,0.0,68
2436,4.0,2.0,1.5,3.0,35.712973,139.818545,1.0,0.0,0.0,120
2437,4.0,2.0,1.0,4.0,35.696731,139.673931,1.0,0.0,0.0,73
2438,2.0,1.0,1.0,3.0,35.592391,139.690562,1.0,0.0,0.0,67
2439,2.0,1.0,1.0,3.0,35.714512,139.702725,1.0,0.0,0.0,60
2441,1.0,1.0,1.0,2.0,35.72115,139.666214,0.0,1.0,0.0,25
2442,1.0,1.0,1.0,1.0,35.613725,139.720963,0.0,1.0,0.0,36
2443,2.0,1.0,1.0,0.0,35.70542,139.777734,1.0,0.0,0.0,113
2444,4.0,2.0,1.0,4.0,35.698781,139.674,1.0,0.0,0.0,69
2445,3.0,1.0,1.0,2.0,35.726001,139.794652,0.0,1.0,0.0,60
2446,2.0,0.0,1.0,1.0,35.727716,139.790067,1.0,0.0,0.0,55
2447,4.0,1.0,1.5,1.0,35.702074,139.686153,1.0,0.0,0.0,50
2448,5.0,1.0,1.5,1.0,35.701372,139.68592,1.0,0.0,0.0,50
2449,3.0,1.0,1.0,2.0,35.688263,139.684157,1.0,0.0,0.0,69
2451,4.0,1.0,1.0,3.0,35.790025,139.809582,0.0,1.0,0.0,30
2452,4.0,1.0,1.0,2.0,35.726333,139.715167,1.0,0.0,0.0,82
2453,2.0,1.0,1.0,4.0,35.672761,139.682275,1.0,0.0,0.0,51
2455,3.0,1.0,1.0,2.0,35.660244,139.695084,1.0,0.0,0.0,69
2459,3.0,1.0,1.0,2.0,35.696446,139.707492,1.0,0.0,0.0,73
2460,4.0,3.0,1.0,2.0,35.628493,139.682536,1.0,0.0,0.0,150
2462,5.0,2.0,1.0,1.0,35.691453,139.683822,1.0,0.0,0.0,95
2463,2.0,1.0,1.0,2.0,35.703199,139.780998,0.0,0.0,1.0,30
2464,2.0,2.0,1.0,1.0,35.665436,139.673772,1.0,0.0,0.0,86
2465,2.0,1.0,1.0,2.0,35.655126,139.677172,0.0,1.0,0.0,39
2466,3.0,1.0,1.0,1.0,35.713417,139.777001,1.0,0.0,0.0,48
2468,3.0,1.0,1.0,3.0,35.680914,139.680115,0.0,1.0,0.0,50
2469,5.0,2.0,1.0,2.0,35.691322,139.71984,1.0,0.0,0.0,95
2474,4.0,1.0,1.0,3.0,35.681055,139.681993,0.0,1.0,0.0,43
2476,2.0,0.0,1.0,1.0,35.691213,139.766121,1.0,0.0,0.0,70
2477,2.0,0.0,1.0,0.0,35.679383,139.705054,1.0,0.0,0.0,147
2478,4.0,0.0,1.0,0.0,35.672909,139.706903,1.0,0.0,0.0,172
2479,3.0,1.0,1.0,1.0,35.711163,139.799259,1.0,0.0,0.0,66
2480,4.0,1.0,1.0,2.0,35.662447,139.738891,1.0,0.0,0.0,107
2481,4.0,1.0,1.0,0.0,35.67487,139.705816,1.0,0.0,0.0,116
2485,4.0,0.0,1.0,2.0,35.735016,139.715653,1.0,0.0,0.0,59
2486,3.0,1.0,1.5,5.0,35.672455,139.703665,1.0,0.0,0.0,181
2487,5.0,1.0,1.0,2.0,35.659773,139.724476,0.0,1.0,0.0,34
2489,5.0,1.0,1.0,2.0,35.712102,139.807833,1.0,0.0,0.0,59
2490,4.0,1.0,1.0,2.0,35.654294,139.735333,1.0,0.0,0.0,86
2491,1.0,1.0,1.0,6.0,35.664319,139.736258,0.0,1.0,0.0,29
2492,2.0,1.0,1.0,1.0,35.690868,139.677958,0.0,1.0,0.0,34
2494,2.0,0.0,1.0,5.0,35.695403,139.697099,1.0,0.0,0.0,72
2495,5.0,1.0,1.0,2.0,35.672903,139.73959,1.0,0.0,0.0,95
2497,4.0,2.0,1.0,1.0,35.662565,139.719945,1.0,0.0,0.0,100
2498,5.0,1.0,1.0,1.0,35.741699,139.589765,0.0,1.0,0.0,30
2500,4.0,1.0,1.0,2.0,35.669852,139.769764,1.0,0.0,0.0,138
2502,4.0,1.0,1.0,1.0,35.729171,139.708165,1.0,0.0,0.0,47
2506,3.0,1.0,1.0,2.0,35.685694,139.786914,1.0,0.0,0.0,53
2507,2.0,1.0,1.0,2.0,35.657279,139.744719,1.0,0.0,0.0,69
2508,2.0,1.0,1.0,2.0,35.663691,139.686741,1.0,0.0,0.0,121
2509,5.0,1.0,0.0,1.0,35.726756,139.821504,0.0,1.0,0.0,38
2510,2.0,1.0,1.0,1.0,35.656114,139.692944,1.0,0.0,0.0,86
2511,3.0,1.0,1.0,1.0,35.681642,139.697718,1.0,0.0,0.0,74
2512,3.0,1.0,1.0,1.0,35.660484,139.670424,1.0,0.0,0.0,86
2513,2.0,1.0,1.0,0.0,35.690182,139.706119,1.0,0.0,0.0,68
2514,4.0,1.0,1.0,3.0,35.708457,139.800302,1.0,0.0,0.0,60
2515,3.0,2.0,1.0,1.0,35.680775,139.845247,1.0,0.0,0.0,60
2516,2.0,1.0,1.0,1.0,35.714623,139.794878,1.0,0.0,0.0,48
2517,2.0,1.0,1.0,3.0,35.735464,139.631726,1.0,0.0,0.0,35
2518,4.0,1.0,1.0,1.0,35.726968,139.706764,1.0,0.0,0.0,86
2519,2.0,1.0,1.0,2.0,35.689049,139.710322,1.0,0.0,0.0,65
2520,2.0,1.0,1.5,3.0,35.636443,139.749492,0.0,1.0,0.0,56
2522,2.0,1.0,1.0,1.0,35.741258,139.725575,0.0,1.0,0.0,52
2523,5.0,2.0,1.0,2.0,35.706233,139.657904,1.0,0.0,0.0,45
2524,5.0,0.0,1.0,0.0,35.657649,139.695769,1.0,0.0,0.0,140
2525,2.0,0.0,1.0,1.0,35.655608,139.692859,1.0,0.0,0.0,59
2528,2.0,1.0,1.0,1.0,35.659844,139.783418,0.0,1.0,0.0,60
2529,2.0,1.0,1.0,2.0,35.691395,139.688287,1.0,0.0,0.0,90
2530,2.0,1.0,1.0,1.0,35.722572,139.762656,0.0,1.0,0.0,65
2532,4.0,1.0,1.0,2.0,35.642553,139.749479,1.0,0.0,0.0,155
2535,4.0,1.0,1.0,1.0,35.67045,139.713584,1.0,0.0,0.0,147
2536,4.0,1.0,1.0,2.0,35.662735,139.736631,1.0,0.0,0.0,91
2537,5.0,1.0,1.0,1.0,35.743471,139.723043,1.0,0.0,0.0,70
2539,2.0,1.0,1.0,2.0,35.662696,139.68769,1.0,0.0,0.0,121
2541,4.0,1.0,1.0,2.0,35.694696,139.688609,1.0,0.0,0.0,80
2542,3.0,2.0,1.0,3.0,35.683172,139.715323,1.0,0.0,0.0,199
2544,4.0,1.0,1.0,3.0,35.561144,139.723099,1.0,0.0,0.0,38
2546,1.0,1.0,0.5,3.0,35.656605,139.734646,0.0,1.0,0.0,56
2547,1.0,1.0,0.5,3.0,35.656852,139.735892,0.0,1.0,0.0,39
2548,1.0,1.0,1.0,2.0,35.688704,139.712144,0.0,1.0,0.0,34
2549,2.0,1.0,1.0,1.0,35.723453,139.732093,0.0,0.0,1.0,27
2550,3.0,1.0,1.0,2.0,35.667951,139.739904,1.0,0.0,0.0,78
2551,2.0,1.0,1.0,1.0,35.653604,139.703578,1.0,0.0,0.0,77
2552,2.0,1.0,1.0,1.0,35.694823,139.791855,1.0,0.0,0.0,60
2553,2.0,1.0,1.0,1.0,35.792563,139.655522,1.0,0.0,0.0,60
2555,3.0,0.0,1.0,1.0,35.732844,139.726258,1.0,0.0,0.0,69
2556,3.0,0.0,1.0,1.0,35.694451,139.677577,1.0,0.0,0.0,69
2557,3.0,1.0,1.0,2.0,35.69663,139.688175,1.0,0.0,0.0,69
2558,4.0,0.0,1.0,1.0,35.727583,139.721911,1.0,0.0,0.0,69
2559,4.0,1.0,1.0,0.0,35.67102,139.775691,1.0,0.0,0.0,95
2560,3.0,1.0,1.0,2.0,35.636487,139.667849,1.0,0.0,0.0,52
2562,2.0,1.0,1.0,3.0,35.73379,139.633136,1.0,0.0,0.0,35
2563,2.0,1.0,1.0,3.0,35.735237,139.631722,1.0,0.0,0.0,35
2564,4.0,2.0,1.0,0.0,35.694797,139.707339,1.0,0.0,0.0,100
2567,5.0,1.0,1.0,0.0,35.658395,139.779572,1.0,0.0,0.0,103
2568,4.0,2.0,1.0,4.0,35.69757,139.672554,1.0,0.0,0.0,73
2571,1.0,1.0,0.5,1.0,35.615286,139.720934,0.0,1.0,0.0,33
2572,2.0,1.0,1.0,2.0,35.788961,139.789607,0.0,1.0,0.0,28
2573,2.0,1.0,1.0,4.0,35.692912,139.708447,0.0,1.0,0.0,60
2574,3.0,1.0,1.0,1.0,35.688635,139.681936,1.0,0.0,0.0,65
2575,3.0,1.0,1.0,0.0,35.697087,139.69436,1.0,0.0,0.0,85
2576,5.0,1.0,0.0,1.0,35.726523,139.823456,0.0,1.0,0.0,19
2577,3.0,1.0,1.0,2.0,35.657728,139.695337,1.0,0.0,0.0,74
2578,4.0,3.0,1.0,1.0,35.683738,139.684459,1.0,0.0,0.0,112
2581,5.0,2.0,1.0,1.0,35.706533,139.813191,1.0,0.0,0.0,82
2582,5.0,1.0,1.0,2.0,35.648162,139.707978,1.0,0.0,0.0,70
2583,3.0,1.0,1.0,1.0,35.69666,139.710696,1.0,0.0,0.0,65
2584,3.0,1.0,1.0,0.0,35.663238,139.728926,1.0,0.0,0.0,80
2585,3.0,1.0,1.0,0.0,35.667699,139.73321,1.0,0.0,0.0,65
2586,4.0,1.0,1.0,0.0,35.661281,139.738718,1.0,0.0,0.0,85
2587,2.0,1.0,1.0,1.0,35.648584,139.752135,1.0,0.0,0.0,55
2588,5.0,1.0,1.0,0.0,35.658759,139.779352,1.0,0.0,0.0,103
2590,4.0,1.0,1.0,2.0,35.705838,139.802923,1.0,0.0,0.0,75
2591,4.0,1.0,1.0,2.0,35.706643,139.80236,1.0,0.0,0.0,75
2593,3.0,1.0,1.0,1.0,35.684778,139.68415,1.0,0.0,0.0,69
2594,4.0,1.0,1.0,3.0,35.715631,139.790352,1.0,0.0,0.0,85
2598,2.0,1.0,1.0,3.0,35.632618,139.666378,0.0,1.0,0.0,50
2599,4.0,1.0,1.0,2.0,35.666631,139.880663,1.0,0.0,0.0,45
2600,3.0,1.0,1.0,1.0,35.664863,139.699364,1.0,0.0,0.0,57
2601,4.0,1.0,1.0,1.0,35.629496,139.717959,1.0,0.0,0.0,56
2602,4.0,1.0,1.0,1.0,35.688731,139.706663,1.0,0.0,0.0,48
2603,3.0,0.0,1.0,1.0,35.680484,139.702538,1.0,0.0,0.0,52
2604,3.0,1.0,1.0,1.0,35.664554,139.717318,1.0,0.0,0.0,48
2606,4.0,1.0,1.0,2.0,35.659092,139.69794,1.0,0.0,0.0,78
2608,4.0,1.0,1.0,1.0,35.681545,139.787369,1.0,0.0,0.0,172
2611,3.0,0.0,1.0,1.0,35.64705,139.70346,1.0,0.0,0.0,44
2613,4.0,1.0,1.0,1.0,35.663873,139.737539,1.0,0.0,0.0,70
2614,2.0,1.0,1.0,1.0,35.696006,139.677719,0.0,0.0,1.0,39
2615,3.0,2.0,1.0,3.0,35.72672,139.711214,1.0,0.0,0.0,63
2617,2.0,1.0,1.0,3.0,35.616196,139.740228,1.0,0.0,0.0,70
2620,4.0,1.0,1.0,2.0,35.733233,139.717295,1.0,0.0,0.0,91
2622,3.0,1.0,1.0,2.0,35.561917,139.696781,1.0,0.0,0.0,60
2624,2.0,1.0,1.0,3.0,35.653271,139.689621,0.0,1.0,0.0,60
2625,3.0,1.0,1.0,2.0,35.664887,139.734427,1.0,0.0,0.0,68
2627,4.0,1.0,1.0,0.0,35.687275,139.697113,1.0,0.0,0.0,76
2628,3.0,3.0,1.0,1.0,35.71836,139.79173,1.0,0.0,0.0,91
2631,3.0,1.0,1.0,2.0,35.650961,139.706962,1.0,0.0,0.0,109
2635,3.0,1.0,1.0,3.0,35.685166,139.697577,1.0,0.0,0.0,83
2636,3.0,1.0,1.0,3.0,35.685691,139.698816,1.0,0.0,0.0,83
2637,3.0,1.0,1.0,3.0,35.685831,139.697285,1.0,0.0,0.0,83
2638,3.0,0.0,1.0,3.0,35.652437,139.756792,1.0,0.0,0.0,60
2639,3.0,1.0,1.0,2.0,35.634904,139.704889,1.0,0.0,0.0,84
2642,4.0,1.0,1.0,0.0,35.714259,139.79443,1.0,0.0,0.0,52
2643,4.0,1.0,1.0,1.0,35.685671,139.778976,0.0,1.0,0.0,56
2644,2.0,1.0,1.0,2.0,35.725345,139.70742,1.0,0.0,0.0,43
2645,2.0,1.0,1.0,3.0,35.617399,139.738915,1.0,0.0,0.0,70
2646,2.0,1.0,1.0,3.0,35.615722,139.738934,1.0,0.0,0.0,70
2647,2.0,1.0,1.0,3.0,35.617704,139.740907,1.0,0.0,0.0,70
2648,2.0,1.0,1.0,3.0,35.617884,139.738692,1.0,0.0,0.0,70
2651,4.0,2.0,1.5,1.0,35.759501,139.657121,1.0,0.0,0.0,72
2653,3.0,1.0,1.0,2.0,35.72654,139.782147,0.0,1.0,0.0,60
2654,3.0,1.0,0.5,1.0,35.731874,139.770287,0.0,0.0,1.0,13
2655,4.0,1.0,1.0,2.0,35.659863,139.668145,1.0,0.0,0.0,84
2656,2.0,0.0,1.0,2.0,35.654414,139.756516,1.0,0.0,0.0,86
2657,2.0,0.0,1.0,2.0,35.65366,139.755691,1.0,0.0,0.0,86
2658,2.0,1.0,1.0,2.0,35.722191,139.667953,1.0,0.0,0.0,46
2659,2.0,0.0,1.0,1.0,35.653375,139.756444,1.0,0.0,0.0,91
2660,3.0,1.0,1.0,0.0,35.683329,139.697982,1.0,0.0,0.0,103
2661,5.0,1.0,1.0,1.0,35.710189,139.716699,1.0,0.0,0.0,40
2662,3.0,1.0,0.5,1.0,35.732067,139.770329,0.0,0.0,1.0,13
2663,4.0,1.0,1.0,2.0,35.68549,139.697581,1.0,0.0,0.0,69
2665,4.0,1.0,1.0,1.0,35.684721,139.697906,1.0,0.0,0.0,100
2667,4.0,1.0,1.0,3.0,35.655043,139.755814,1.0,0.0,0.0,78
2668,3.0,0.0,1.0,2.0,35.659593,139.723437,1.0,0.0,0.0,80
2671,4.0,1.0,0.5,0.0,35.729206,139.789064,0.0,1.0,0.0,43
2673,3.0,1.0,1.0,0.0,35.686338,139.696918,1.0,0.0,0.0,78
2674,4.0,0.0,1.0,5.0,35.702722,139.769042,1.0,0.0,0.0,103
2675,2.0,1.0,1.0,1.0,35.662333,139.707541,1.0,0.0,0.0,88
2677,3.0,1.0,1.0,2.0,35.658473,139.695881,1.0,0.0,0.0,69
2678,5.0,2.0,1.0,2.0,35.715139,139.811027,1.0,0.0,0.0,82
2681,5.0,1.0,1.0,3.0,35.654147,139.709107,1.0,0.0,0.0,100
2684,2.0,1.0,1.0,2.0,35.672265,139.740708,1.0,0.0,0.0,90
2686,2.0,2.0,1.0,2.0,35.666859,139.686816,1.0,0.0,0.0,69
2689,2.0,1.0,1.0,2.0,35.669914,139.773412,1.0,0.0,0.0,75
2690,4.0,1.0,1.0,1.0,35.698602,139.782626,0.0,1.0,0.0,78
2691,4.0,1.0,1.0,1.0,35.658919,139.695312,1.0,0.0,0.0,63
2693,3.0,1.0,1.0,2.0,35.665109,139.689612,0.0,1.0,0.0,67
2696,1.0,1.0,1.0,2.0,35.680577,139.679686,0.0,1.0,0.0,52
2697,5.0,0.0,1.0,0.0,35.703405,139.771208,1.0,0.0,0.0,71
2698,2.0,1.0,1.0,2.0,35.657656,139.705453,1.0,0.0,0.0,147
2699,4.0,2.0,1.0,2.0,35.653861,139.70768,1.0,0.0,0.0,172
2700,4.0,1.0,1.0,1.0,35.659912,139.71517,1.0,0.0,0.0,78
2704,2.0,1.0,1.0,1.0,35.688085,139.714133,1.0,0.0,0.0,86
2705,4.0,1.0,1.0,2.0,35.708059,139.811731,1.0,0.0,0.0,69
2706,2.0,0.0,1.0,3.0,35.669831,139.708941,1.0,0.0,0.0,175
2707,4.0,1.0,1.5,3.0,35.693127,139.650282,0.0,1.0,0.0,40
2708,1.0,1.0,1.0,1.0,35.645606,139.709888,1.0,0.0,0.0,43
2710,2.0,1.0,1.0,2.0,35.624883,139.727886,0.0,1.0,0.0,73
2711,2.0,0.0,1.0,2.0,35.668786,139.732031,1.0,0.0,0.0,66
2715,2.0,1.0,1.0,1.0,35.70099,139.728223,0.0,1.0,0.0,52
2716,2.0,1.0,1.0,1.0,35.70058,139.726811,0.0,1.0,0.0,52
2717,2.0,1.0,1.0,1.0,35.65843,139.697208,1.0,0.0,0.0,62
2718,2.0,1.0,1.0,2.0,35.788499,139.789613,0.0,1.0,0.0,28
2719,2.0,1.0,1.0,4.0,35.702633,139.729842,1.0,0.0,0.0,40
2721,2.0,2.0,1.0,4.0,35.704057,139.729436,1.0,0.0,0.0,40
2722,2.0,1.0,1.0,1.0,35.708869,139.81809,1.0,0.0,0.0,55
2723,2.0,1.0,1.0,2.0,35.658294,139.693461,1.0,0.0,0.0,86
2724,2.0,1.0,1.0,3.0,35.664227,139.652549,0.0,1.0,0.0,34
2725,4.0,1.0,1.0,1.0,35.734536,139.735041,1.0,0.0,0.0,78
2728,4.0,1.0,1.0,1.0,35.724883,139.778762,0.0,1.0,0.0,35
2729,2.0,1.0,1.0,1.0,35.662334,139.664872,0.0,1.0,0.0,60
2730,4.0,0.0,1.0,2.0,35.686209,139.697698,1.0,0.0,0.0,103
2732,4.0,2.0,1.0,3.0,35.675702,139.710168,1.0,0.0,0.0,121
2735,4.0,0.0,1.0,1.0,35.710299,139.634619,1.0,0.0,0.0,66
2736,3.0,0.0,1.0,1.0,35.708228,139.635028,1.0,0.0,0.0,54
2737,3.0,0.0,1.0,1.0,35.647455,139.669258,1.0,0.0,0.0,52
2738,3.0,1.0,1.0,1.0,35.635966,139.607221,0.0,1.0,0.0,34
2739,3.0,0.0,1.0,0.0,35.686243,139.691734,1.0,0.0,0.0,70
2740,3.0,1.0,1.0,1.0,35.739417,139.713146,0.0,1.0,0.0,47
2742,2.0,0.0,1.0,2.0,35.650399,139.683008,1.0,0.0,0.0,64
2744,3.0,1.0,1.0,3.0,35.66416,139.652499,0.0,1.0,0.0,39
2745,5.0,1.0,1.0,2.0,35.696008,139.77876,1.0,0.0,0.0,138
2748,5.0,1.0,1.0,1.0,35.63047,139.747441,0.0,1.0,0.0,80
2750,4.0,1.0,1.0,1.0,35.658418,139.723675,1.0,0.0,0.0,150
2751,2.0,1.0,1.0,3.0,35.699158,139.80187,0.0,1.0,0.0,78
2752,1.0,1.0,1.0,2.0,35.694877,139.655509,0.0,0.0,1.0,16
2753,2.0,1.0,1.0,2.0,35.69559,139.654766,0.0,0.0,1.0,34
2754,2.0,1.0,1.0,1.0,35.65944,139.722276,0.0,1.0,0.0,60
2757,4.0,1.0,1.0,2.0,35.736141,139.750612,1.0,0.0,0.0,51
2759,4.0,1.0,1.0,0.0,35.675523,139.705448,1.0,0.0,0.0,103
2760,2.0,1.0,1.0,1.0,35.693947,139.693393,1.0,0.0,0.0,73
2761,2.0,1.0,2.0,3.0,35.693107,139.709646,1.0,0.0,0.0,60
2763,4.0,0.0,1.0,2.0,35.751031,139.712872,1.0,0.0,0.0,34
2765,8.0,3.0,1.0,0.0,35.64177,139.724359,1.0,0.0,0.0,181
2766,4.0,1.0,1.0,2.0,35.624687,139.734667,1.0,0.0,0.0,60
2767,2.0,0.0,1.0,2.0,35.651039,139.682432,1.0,0.0,0.0,69
2768,2.0,0.0,1.0,2.0,35.669432,139.703986,1.0,0.0,0.0,95
2771,2.0,1.0,1.0,0.0,35.670121,139.667593,1.0,0.0,0.0,69
2772,4.0,0.0,1.0,2.0,35.660582,139.727205,1.0,0.0,0.0,129
2773,2.0,1.0,1.0,2.0,35.670763,139.773438,0.0,1.0,0.0,45
2774,3.0,1.0,1.0,2.0,35.670557,139.773391,1.0,0.0,0.0,69
2777,2.0,1.0,1.0,4.0,35.662575,139.725382,1.0,0.0,0.0,103
2779,5.0,1.0,1.0,2.0,35.693225,139.706114,1.0,0.0,0.0,120
2780,2.0,1.0,1.0,4.0,35.662801,139.723835,1.0,0.0,0.0,112
2782,5.0,2.0,1.0,2.0,35.712674,139.810247,1.0,0.0,0.0,82
2783,4.0,1.0,1.0,3.0,35.715245,139.790417,1.0,0.0,0.0,85
2785,2.0,1.0,1.0,4.0,35.698715,139.673842,1.0,0.0,0.0,57
2786,5.0,2.0,1.0,1.0,35.657485,139.695475,1.0,0.0,0.0,69
2787,4.0,1.0,1.0,0.0,35.668731,139.770593,1.0,0.0,0.0,142
2788,2.0,1.0,2.0,1.0,35.699118,139.706195,0.0,1.0,0.0,69
2789,2.0,1.0,2.0,1.0,35.699174,139.706414,0.0,1.0,0.0,69
2790,2.0,0.0,2.0,3.0,35.694041,139.709231,1.0,0.0,0.0,60
2791,4.0,0.0,1.0,1.0,35.696207,139.71582,1.0,0.0,0.0,59
2793,2.0,0.0,1.0,1.0,35.629194,139.711788,1.0,0.0,0.0,69
2797,2.0,1.0,2.0,3.0,35.692724,139.709083,1.0,0.0,0.0,60
2799,2.0,1.0,1.0,1.0,35.75029,139.861082,0.0,1.0,0.0,50
2802,3.0,1.0,1.0,1.0,35.685956,139.697388,1.0,0.0,0.0,100
2803,4.0,1.0,1.0,1.0,35.686633,139.697414,1.0,0.0,0.0,80
2804,4.0,1.0,1.0,1.0,35.687272,139.696034,1.0,0.0,0.0,100
2805,2.0,1.0,1.0,2.0,35.655241,139.690004,1.0,0.0,0.0,112
2806,3.0,0.0,1.0,2.0,35.667077,139.733391,1.0,0.0,0.0,76
2807,4.0,2.0,1.0,2.0,35.670995,139.710249,1.0,0.0,0.0,172
2808,2.0,1.0,1.0,0.0,35.712638,139.797253,1.0,0.0,0.0,56
2810,3.0,1.0,1.0,1.0,35.660171,139.695151,1.0,0.0,0.0,99
2813,5.0,1.0,1.0,1.0,35.716707,139.796623,0.0,1.0,0.0,73
2814,1.0,1.0,1.0,1.0,35.597453,139.727472,0.0,1.0,0.0,39
2815,2.0,1.0,1.0,1.0,35.598529,139.729425,0.0,1.0,0.0,43
2819,3.0,1.0,1.0,2.0,35.68653,139.69755,1.0,0.0,0.0,95
2820,4.0,1.0,1.0,2.0,35.69443,139.692915,1.0,0.0,0.0,89
2821,4.0,1.0,1.0,1.0,35.70221,139.702212,1.0,0.0,0.0,91
2822,2.0,0.0,1.0,2.0,35.663214,139.738284,1.0,0.0,0.0,73
2823,2.0,0.0,1.0,4.0,35.706095,139.671915,1.0,0.0,0.0,51
2824,2.0,1.0,1.0,3.0,35.738769,139.767177,0.0,1.0,0.0,45
2825,1.0,1.0,2.0,2.0,35.710809,139.831209,0.0,1.0,0.0,39
2828,3.0,1.0,0.5,4.0,35.604506,139.737011,0.0,1.0,0.0,28
2829,2.0,2.0,1.0,1.0,35.667917,139.692006,1.0,0.0,0.0,43
2830,5.0,1.0,1.0,0.0,35.728541,139.73072,1.0,0.0,0.0,61
