,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
474683,2014-02-28,Switzerland,46.21587536064727,6.146985309551823,1.0,1.0,1.0,1.0,50.0,0.0,1.0,0.0,1.0,1125.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,2
474685,2013-10-28,Switzerland,46.205586486019655,6.144024269835098,4.0,2.0,2.0,2.0,350.0,200.0,1.0,0.0,3.0,1125.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,10
474686,2014-06-25,Switzerland,46.20211018610524,6.144626928592709,3.0,1.0,0.0,2.0,119.0,55.0,1.0,0.0,1.0,1125.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,6
474687,2015-12-24,Switzerland,46.20182166771501,6.159005801032545,2.0,1.0,0.0,1.0,85.0,20.0,1.0,20.0,1.0,1125.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,12
474688,2016-04-27,Switzerland,46.2097504760769,6.136025280531864,3.0,1.0,1.0,2.0,90.0,0.0,1.0,0.0,1.0,1125.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4
474691,2015-08-11,Switzerland,46.19203097809044,6.145855377975991,2.0,1.0,1.0,1.0,100.0,0.0,1.0,0.0,2.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,8
474693,2012-09-14,Switzerland,46.19914208630486,6.136840702343179,4.0,1.5,2.0,2.0,181.0,180.0,1.0,0.0,2.0,365.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,9
474694,2016-05-19,Switzerland,46.1942759866069,6.139169566672595,3.0,1.0,1.0,2.0,76.0,0.0,1.0,0.0,2.0,9.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5
474695,2013-01-13,Switzerland,46.21263535518154,6.145669694487258,2.0,1.0,1.0,1.0,130.0,65.0,1.0,0.0,4.0,1125.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,1
474696,2012-09-10,Switzerland,46.20820737479391,6.161814868208331,3.0,1.5,1.0,1.0,339.0,112.0,1.0,0.0,3.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,9
474697,2015-05-21,Switzerland,46.19086539833565,6.140616719613574,4.0,1.5,2.0,2.0,120.0,30.0,1.0,0.0,1.0,1125.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,5
474699,2014-02-27,Switzerland,46.189819171939305,6.153633296793857,3.0,1.0,1.0,1.0,83.0,48.0,2.0,10.0,3.0,1125.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,2
474701,2016-03-21,Switzerland,46.20682713634531,6.141966109003223,2.0,1.0,1.0,1.0,49.0,10.0,1.0,25.0,1.0,1125.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3
