,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
2182,2014-10-31,Ireland,53.29315267786132,-6.241455747122645,8.0,3.0,4.0,8.0,300.0,75.0,8.0,50.0,4.0,14.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,10
2183,2014-06-19,Ireland,53.30624358021544,-6.202217637289565,2.0,1.0,1.0,1.0,29.0,0.0,1.0,0.0,1.0,14.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,6
2184,2016-11-02,Ireland,53.281829503156615,-6.107212411808436,2.0,1.0,1.0,2.0,40.0,0.0,1.0,10.0,1.0,1125.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,11
2229,2016-08-24,Ireland,53.35801330714738,-6.414049560752097,1.0,1.0,1.0,1.0,30.0,0.0,1.0,0.0,1.0,1125.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,8
2231,2016-07-28,Ireland,53.452194018274994,-6.156703020162596,4.0,1.0,1.0,2.0,120.0,20.0,2.0,10.0,2.0,1125.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3,7
2232,2014-06-09,Ireland,53.38954091701587,-6.128743202744635,9.0,2.5,5.0,5.0,310.0,0.0,6.0,15.0,3.0,1125.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6
2234,2015-05-09,Ireland,53.40849991385099,-6.173166882604619,2.0,1.5,1.0,1.0,30.0,0.0,2.0,0.0,1.0,7.0,51.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5
2236,2016-05-27,Ireland,53.45084688982679,-6.237853930039823,2.0,1.0,1.0,1.0,50.0,12.0,1.0,10.0,2.0,1125.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5
2237,2016-01-30,Ireland,53.38604415671857,-6.1405047687627885,7.0,2.0,4.0,4.0,140.0,50.0,4.0,35.0,3.0,1125.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1
2238,2013-10-09,Ireland,53.37320438627362,-6.33682473207271,1.0,2.0,1.0,1.0,25.0,10.0,1.0,5.0,5.0,365.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,10
2239,2016-03-22,Ireland,53.4469439456296,-6.233026075045599,5.0,2.0,3.0,3.0,125.0,50.0,1.0,0.0,2.0,1125.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3
