,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
59421,2011-10-12,Germany,52.51888750422842,13.43226787791946,4.0,1.0,1.0,2.0,59.0,39.0,2.0,15.0,3.0,60.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,10
59422,2013-02-20,Germany,52.5248653294671,13.425543944134638,1.0,1.0,1.0,1.0,27.0,0.0,1.0,15.0,7.0,90.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2
59423,2016-08-25,Germany,52.54785849562283,13.455592047772273,2.0,1.0,1.0,1.0,40.0,0.0,1.0,0.0,1.0,1125.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,8
59424,2016-06-27,Germany,52.55029307748159,13.462305221961136,4.0,1.5,1.0,4.0,60.0,50.0,4.0,15.0,3.0,1125.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,6
59425,2014-01-01,Germany,52.53374073432808,13.428922040590448,3.0,1.0,1.0,2.0,95.0,45.0,2.0,20.0,3.0,31.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
59426,2016-04-08,Germany,52.53064692047244,13.437031884702147,3.0,1.0,1.0,2.0,60.0,15.0,1.0,0.0,3.0,1125.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4
59427,2015-06-04,Germany,52.52979738362704,13.436699600044715,2.0,1.0,1.0,1.0,38.0,0.0,1.0,18.0,2.0,1125.0,67.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,6
59428,2016-04-21,Germany,52.53625368400543,13.429148637031869,2.0,1.0,1.0,1.0,35.0,0.0,1.0,5.0,2.0,5.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4
59429,2012-04-24,Germany,52.53284386973439,13.42422614725712,2.0,2.0,1.0,1.0,80.0,30.0,1.0,0.0,2.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,4
59430,2011-08-11,Germany,52.5293353225354,13.424499398933955,2.0,1.0,1.0,1.0,38.0,0.0,1.0,20.0,1.0,7.0,291.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,8
59433,2012-05-15,Germany,52.53433954882625,13.42220437201678,2.0,1.0,1.0,1.0,56.0,10.0,1.0,15.0,1.0,1125.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5
59434,2011-09-23,Germany,52.534507129606425,13.425718633172888,2.0,1.0,1.0,1.0,35.0,20.0,1.0,0.0,4.0,1125.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,4,9
59435,2014-08-11,Germany,52.50720407639466,13.260345375894351,2.0,1.0,0.0,1.0,25.0,0.0,1.0,10.0,2.0,8.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,8
59436,2016-04-21,Germany,52.511158478796695,13.290139452933037,2.0,1.0,1.0,2.0,45.0,10.0,1.0,10.0,2.0,1125.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,4
59437,2013-06-27,Germany,52.52073404174245,13.2993900364535,4.0,1.0,1.0,3.0,35.0,0.0,1.0,0.0,2.0,1125.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,6
59438,2017-01-21,Germany,52.51171802049413,13.300741733441086,1.0,1.0,1.0,1.0,65.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1
