,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
41665,2016-02-01,Greece,37.9977754443916,23.73263972901845,2.0,2.0,2.0,2.0,80.0,0.0,1.0,0.0,1.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2
41668,2015-12-30,Greece,37.96916107355028,23.74278432841349,6.0,1.0,2.0,3.0,60.0,0.0,4.0,7.0,3.0,1125.0,34.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,12
41669,2014-11-10,Greece,37.964367082053855,23.74345157410204,8.0,3.0,3.0,5.0,215.0,70.0,1.0,0.0,2.0,1125.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11
41670,2015-03-24,Greece,37.96794814233979,23.743690666505948,4.0,1.0,1.0,2.0,58.0,30.0,2.0,8.0,2.0,1125.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3
41671,2012-07-02,Greece,37.96643090002347,23.73621852858237,4.0,1.0,1.0,3.0,55.0,20.0,2.0,8.0,2.0,60.0,220.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7
59469,2014-03-21,Greece,37.97069366777482,23.746105368943933,4.0,1.0,1.0,1.0,45.0,0.0,1.0,0.0,1.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,3
59470,2016-02-15,Greece,37.97018713662512,23.7515655742298,3.0,1.0,1.0,2.0,23.0,0.0,1.0,0.0,2.0,1125.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,2
59471,2013-07-15,Greece,37.973657368839824,23.748734504878477,2.0,1.5,1.0,1.0,60.0,0.0,1.0,0.0,3.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,7
59473,2015-05-08,Greece,37.9730004890713,23.74982684626802,2.0,1.0,1.0,1.0,35.0,5.0,1.0,0.0,1.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5
59474,2014-01-03,Greece,37.970497817207686,23.743075774120022,5.0,1.5,2.0,3.0,58.0,50.0,2.0,15.0,7.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,1
59475,2014-11-17,Greece,37.97030532207286,23.7428402983254,3.0,1.0,1.0,2.0,33.0,7.0,2.0,10.0,1.0,1125.0,92.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,11
59476,2015-04-29,Greece,37.96928113138522,23.74374752877553,3.0,1.0,1.0,2.0,43.0,40.0,2.0,15.0,3.0,1125.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4
59477,2016-03-31,Greece,37.96701896146387,23.75083282963304,6.0,1.0,2.0,4.0,60.0,20.0,4.0,10.0,1.0,1125.0,17.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
59478,2014-07-13,Greece,37.97122626244789,23.749392364959903,2.0,1.0,0.0,1.0,25.0,10.0,1.0,0.0,1.0,1125.0,50.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,7
59479,2015-07-16,Greece,37.97096587988029,23.74655572591648,6.0,1.0,3.0,3.0,50.0,0.0,3.0,14.0,2.0,60.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,7
59480,2013-05-17,Greece,37.9702239296685,23.74440752772684,4.0,1.0,1.0,2.0,35.0,12.0,2.0,10.0,2.0,15.0,16.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5
59481,2015-10-13,Greece,37.972167041543,23.746442636830945,3.0,1.0,1.0,1.0,50.0,15.0,1.0,10.0,2.0,1125.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10
59482,2016-04-03,Greece,37.9704546475932,23.75148525782544,5.0,1.0,1.0,3.0,35.0,0.0,2.0,5.0,1.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,4
59483,2014-08-02,Greece,37.96529566069267,23.74812453648181,2.0,1.0,1.0,1.0,46.0,25.0,1.0,0.0,1.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,8
59484,2016-04-20,Greece,37.97301906358178,23.74857437185651,2.0,1.0,1.0,1.0,45.0,30.0,1.0,20.0,3.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4
59485,2015-03-30,Greece,37.96961852147064,23.74336286317904,3.0,1.0,1.0,2.0,41.0,10.0,1.0,0.0,1.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,3
59487,2016-11-11,Greece,38.010124956076986,23.734633632522044,4.0,1.0,2.0,2.0,21.0,5.0,1.0,13.0,1.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,11
59488,2015-05-25,Greece,38.01478903274844,23.737903957252023,2.0,2.0,1.0,1.0,18.0,5.0,3.0,10.0,1.0,1125.0,9.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,5
59489,2016-05-06,Greece,37.9934208802584,23.74422983533904,2.0,1.0,1.0,1.0,35.0,30.0,1.0,0.0,3.0,1125.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5
59490,2016-03-03,Greece,37.99244291565441,23.73930246789341,3.0,1.0,1.0,2.0,24.0,0.0,2.0,5.0,2.0,29.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,3
59493,2012-01-18,Greece,37.96826387085278,23.709567138401077,4.0,1.0,1.0,1.0,44.0,24.0,2.0,8.0,2.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,1
59495,2014-09-02,Greece,37.96754779905815,23.70730480253524,2.0,1.0,1.0,1.0,29.0,0.0,1.0,0.0,2.0,10.0,60.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1,9
59496,2012-11-22,Greece,37.9688650368799,23.70514370631739,2.0,1.0,1.0,1.0,30.0,10.0,1.0,0.0,1.0,1125.0,24.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,11
59497,2011-11-04,Greece,37.96456011531097,23.7120463797012,3.0,1.0,1.0,2.0,40.0,20.0,2.0,0.0,2.0,3.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,11
59499,2017-03-11,Greece,37.9942189990358,23.731746218527984,1.0,1.0,3.0,3.0,17.0,15.0,1.0,0.0,4.0,1125.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,3
59500,2016-04-10,Greece,37.9948441855285,23.730160866170607,2.0,2.0,1.0,1.0,22.0,0.0,1.0,0.0,1.0,1125.0,11.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,4
59502,2015-10-29,Greece,37.99404520745485,23.7266487777184,2.0,1.5,1.0,1.0,20.0,10.0,1.0,5.0,2.0,10.0,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,10
59504,2016-03-08,Greece,37.99835963225825,23.731217289612847,2.0,1.0,1.0,1.0,22.0,0.0,2.0,5.0,1.0,1125.0,28.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3
59505,2015-05-12,Greece,37.998433468168685,23.724491110977738,2.0,1.0,1.0,1.0,26.0,20.0,1.0,5.0,4.0,60.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,5
59507,2014-06-19,Greece,38.02763900714911,23.743990398945453,2.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0,2.0,1125.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,3,6
59510,2011-12-15,Greece,37.98931199272536,23.734248974570267,2.0,1.0,1.0,1.0,40.0,25.0,1.0,0.0,1.0,1125.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3,12
59511,2015-06-21,Greece,37.98829907746112,23.73662520138429,3.0,1.0,1.0,1.0,40.0,20.0,2.0,5.0,2.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,6
59512,2016-01-03,Greece,37.98752651467706,23.74599058959566,2.0,1.0,1.0,1.0,30.0,30.0,1.0,0.0,1.0,1125.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,1
59513,2016-10-05,Greece,37.985221719736806,23.740822466997905,2.0,1.0,1.0,1.0,25.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,10
59518,2016-03-01,Greece,37.96281142080365,23.72705017708823,5.0,1.0,2.0,2.0,70.0,20.0,3.0,5.0,1.0,365.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,3
59519,2013-04-10,Greece,37.96258094626003,23.731800911353652,4.0,1.0,1.0,2.0,35.0,20.0,1.0,0.0,2.0,30.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4
59520,2016-05-14,Greece,37.961863419901256,23.732432787177284,3.0,1.0,1.0,2.0,28.0,15.0,2.0,8.0,1.0,1125.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5,5
