,accommodates,bedrooms,bathrooms,minstay,latitude,longitude,Entire home/apt,Private room,Shared room,price
3232,2,1.0,1.0,3.0,37.494831,127.019619,1.0,0.0,0.0,52
3233,6,0.0,1.0,2.0,37.56691,126.984283,1.0,0.0,0.0,79
3235,4,1.0,0.0,3.0,37.574974,127.007907,0.0,1.0,0.0,7844
3239,3,1.0,1.0,2.0,37.554904,126.929205,1.0,0.0,0.0,72
3240,5,1.0,1.0,1.0,37.54968,126.907649,0.0,1.0,0.0,16
3241,6,2.0,1.0,2.0,37.568432,126.983902,1.0,0.0,0.0,69
3242,5,1.0,1.0,1.0,37.552301,126.966842,1.0,0.0,0.0,65
3243,11,2.0,1.0,1.0,37.560001,126.99047,1.0,0.0,0.0,175
3244,4,1.0,1.0,2.0,37.553602,126.969946,1.0,0.0,0.0,43
3245,2,1.0,1.0,5.0,37.548392,126.964676,0.0,1.0,0.0,24
3246,2,1.0,0.0,1.0,37.561739,126.925987,0.0,1.0,0.0,45
3247,4,0.0,1.0,2.0,37.557822,126.919201,1.0,0.0,0.0,70
3248,1,1.0,1.0,2.0,37.492729,127.031014,1.0,0.0,0.0,59
3249,12,4.0,2.0,2.0,37.547083,126.916061,1.0,0.0,0.0,131
3252,2,0.0,1.0,2.0,37.492578,127.02805,1.0,0.0,0.0,74
3253,4,0.0,1.0,5.0,37.581326,126.997085,1.0,0.0,0.0,85
3256,2,1.0,1.0,7.0,37.552141,126.817841,1.0,0.0,0.0,36
3257,3,1.0,1.0,5.0,37.495378,127.02776,1.0,0.0,0.0,63
3261,2,1.0,2.0,2.0,37.525456,126.9984,0.0,1.0,0.0,35
3263,2,1.0,1.0,2.0,37.484222,127.021943,1.0,0.0,0.0,53
3264,2,1.0,1.0,3.0,37.557177,126.925278,1.0,0.0,0.0,55
3265,6,1.0,1.0,1.0,37.556511,126.941757,1.0,0.0,0.0,66
3266,2,1.0,1.0,2.0,37.560716,126.919584,1.0,0.0,0.0,50
3267,3,1.0,1.0,2.0,37.497606,127.027765,1.0,0.0,0.0,75
3269,6,0.0,1.0,2.0,37.554569,126.935414,1.0,0.0,0.0,95
3271,3,1.0,1.0,1.0,37.498269,127.029313,1.0,0.0,0.0,72
3273,2,0.0,1.0,5.0,37.58149,126.996912,1.0,0.0,0.0,67
3277,2,1.0,1.0,1.0,37.559837,126.984027,0.0,1.0,0.0,35
3278,6,0.0,1.0,2.0,37.555455,126.935415,1.0,0.0,0.0,95
3280,3,0.0,1.0,2.0,37.497072,127.028126,1.0,0.0,0.0,80
3281,3,1.0,1.0,1.0,37.573394,127.022461,1.0,0.0,0.0,45
3282,13,4.0,2.0,3.0,37.555124,127.03159,1.0,0.0,0.0,175
3283,3,0.0,1.0,1.0,37.49908,127.028079,1.0,0.0,0.0,74
3284,1,1.0,1.0,1.0,37.531614,127.000451,1.0,0.0,0.0,18
3285,2,0.0,1.0,2.0,37.560287,126.927859,1.0,0.0,0.0,35
3287,10,3.0,2.0,1.0,37.582694,126.970227,1.0,0.0,0.0,157
3289,3,0.0,1.0,1.0,37.592741,127.017375,1.0,0.0,0.0,44
3293,4,1.0,1.0,1.0,37.531492,126.993681,0.0,0.0,1.0,21
3294,6,1.0,1.0,1.0,37.533495,126.993848,0.0,0.0,1.0,19
3296,4,0.0,1.0,1.0,37.576402,126.998871,1.0,0.0,0.0,173
3305,2,0.0,1.0,2.0,37.50356,127.024203,1.0,0.0,0.0,70
3306,7,2.0,1.0,2.0,37.54809,126.915553,1.0,0.0,0.0,61
3307,6,2.0,1.0,2.0,37.546864,126.915934,1.0,0.0,0.0,61
3308,2,1.0,1.0,1.0,37.559064,126.985021,0.0,1.0,0.0,39
3309,3,1.0,1.0,2.0,37.497206,127.028841,1.0,0.0,0.0,77
3310,2,1.0,1.0,1.0,37.55999,126.984519,0.0,1.0,0.0,42
3311,2,1.0,1.0,1.0,37.558144,126.985677,0.0,1.0,0.0,42
3314,5,2.0,1.0,2.0,37.555809,126.96833,1.0,0.0,0.0,32
3315,2,1.0,1.0,1.0,37.565993,126.916027,1.0,0.0,0.0,33
3318,2,0.0,1.0,5.0,37.509864,127.019197,1.0,0.0,0.0,52
3319,3,1.0,1.0,0.0,37.517705,127.019289,1.0,0.0,0.0,71
3320,8,3.0,2.0,2.0,37.56185,126.924035,1.0,0.0,0.0,130
3325,2,1.0,1.0,2.0,37.540657,126.993567,1.0,0.0,0.0,105
3326,2,1.0,1.0,2.0,37.57286,126.972264,1.0,0.0,0.0,63
3330,4,1.0,2.0,1.0,37.564864,126.910996,0.0,0.0,1.0,15
3336,8,3.0,2.0,2.0,37.54746,126.913466,1.0,0.0,0.0,144
3337,2,1.0,2.0,1.0,37.565533,126.9107,0.0,1.0,0.0,37
3340,8,1.0,1.0,1.0,37.533406,126.992156,0.0,0.0,1.0,10
3341,4,1.0,1.0,1.0,37.534555,126.992383,0.0,0.0,1.0,10
3342,4,1.0,1.0,1.0,37.532754,126.992023,0.0,0.0,1.0,10
3343,2,0.0,1.0,7.0,37.548209,126.979527,1.0,0.0,0.0,60
3345,2,1.0,1.0,1.0,37.555888,126.97784,0.0,1.0,0.0,48
3348,2,1.0,1.0,1.0,37.49411,127.020643,0.0,1.0,0.0,33
3349,1,1.0,1.0,2.0,37.558034,126.957274,0.0,1.0,0.0,14
3350,6,2.0,1.0,2.0,37.564453,126.98316,1.0,0.0,0.0,134
3356,6,1.0,1.0,1.0,37.531957,126.991672,0.0,0.0,1.0,19
3357,2,1.0,1.0,1.0,37.563334,126.996556,0.0,1.0,0.0,22
3358,4,1.0,2.0,1.0,37.56413,126.910121,0.0,0.0,1.0,15
3359,4,1.0,2.0,1.0,37.563906,126.910464,0.0,0.0,1.0,15
3360,4,1.0,2.0,1.0,37.563416,126.911793,0.0,0.0,1.0,15
3361,4,1.0,2.0,1.0,37.563413,126.910915,0.0,0.0,1.0,15
3362,4,1.0,2.0,1.0,37.563947,126.909972,0.0,0.0,1.0,15
3363,4,1.0,2.0,1.0,37.563886,126.910283,0.0,0.0,1.0,15
3364,4,1.0,2.0,1.0,37.563642,126.910643,0.0,0.0,1.0,15
3366,3,1.0,1.0,1.0,37.534153,126.90087,1.0,0.0,0.0,52
3368,2,1.0,1.0,1.0,37.575254,126.989048,0.0,1.0,0.0,39
3369,4,1.0,1.0,2.0,37.5075,127.058419,1.0,0.0,0.0,45
3370,3,1.0,1.0,1.0,37.524331,127.022997,0.0,1.0,0.0,53
3373,8,1.0,1.0,1.0,37.556267,126.922749,1.0,0.0,0.0,74
3374,3,1.0,1.0,1.0,37.499763,127.022413,1.0,0.0,0.0,74
3375,3,1.0,1.0,0.0,37.544753,126.950601,1.0,0.0,0.0,57
3378,2,1.0,1.0,2.0,37.505984,126.971325,0.0,1.0,0.0,53
3379,3,1.0,1.0,1.0,37.567231,127.003061,1.0,0.0,0.0,52
3381,3,1.0,1.0,1.0,37.562399,126.987574,1.0,0.0,0.0,52
3383,3,2.0,1.0,2.0,37.532766,126.999097,1.0,0.0,0.0,57
3385,3,0.0,1.0,1.0,37.562153,126.987756,1.0,0.0,0.0,50
3386,3,0.0,1.0,1.0,37.562427,126.987168,1.0,0.0,0.0,50
3387,3,0.0,1.0,1.0,37.560668,126.987539,1.0,0.0,0.0,52
3390,8,3.0,2.0,2.0,37.565482,126.902529,1.0,0.0,0.0,122
3393,7,2.0,1.0,2.0,37.566062,126.985873,1.0,0.0,0.0,85
3396,6,1.0,1.0,1.0,37.601199,126.916612,1.0,0.0,0.0,56
3399,2,1.0,1.0,1.0,37.582961,126.981813,0.0,1.0,0.0,61
3400,3,1.0,1.0,3.0,37.553689,126.975365,1.0,0.0,0.0,52
3401,5,2.0,1.0,2.0,37.57382,127.025466,1.0,0.0,0.0,66
3402,5,2.0,1.0,2.0,37.575554,127.025042,1.0,0.0,0.0,67
3403,4,1.0,1.0,1.0,37.550629,126.968132,0.0,0.0,1.0,13
3406,1,1.0,1.0,3.0,37.637302,127.019097,0.0,1.0,0.0,14
3411,4,1.0,1.0,1.0,37.535964,126.992801,0.0,0.0,1.0,93
3412,3,0.0,1.0,3.0,37.493878,127.028558,1.0,0.0,0.0,62
3418,2,1.0,1.0,3.0,37.527498,127.003184,0.0,1.0,0.0,36
3420,3,1.0,1.0,1.0,37.552434,126.922014,1.0,0.0,0.0,48
3421,3,0.0,1.0,1.0,37.55318,127.080296,1.0,0.0,0.0,78
3424,4,1.0,1.0,1.0,37.579121,126.972899,0.0,0.0,1.0,30
3427,3,1.0,1.0,1.0,37.56729,127.014741,1.0,0.0,0.0,61
3429,4,0.0,1.0,1.0,37.542916,126.953455,1.0,0.0,0.0,60
3435,5,1.0,1.0,2.0,37.552649,126.990067,1.0,0.0,0.0,74
3436,2,1.0,1.0,0.0,37.548838,126.964054,0.0,1.0,0.0,32
3437,5,2.0,1.0,2.0,37.559937,126.98124,1.0,0.0,0.0,262
3443,2,1.0,3.0,2.0,37.555522,126.927123,0.0,1.0,0.0,40
3444,4,1.0,2.0,1.0,37.511699,127.104638,0.0,1.0,0.0,36
3445,3,1.0,0.0,1.0,37.557481,126.910532,0.0,1.0,0.0,33
3446,4,2.0,1.0,2.0,37.535961,126.998267,1.0,0.0,0.0,100
3448,2,1.0,0.0,1.0,37.557744,126.910416,0.0,1.0,0.0,29
3449,1,1.0,0.0,1.0,37.558383,126.911768,0.0,0.0,1.0,11
3450,2,1.0,1.0,1.0,37.581152,126.985892,1.0,0.0,0.0,63
3451,2,1.0,1.0,2.0,37.52418,126.969091,0.0,1.0,0.0,42
3453,5,1.0,1.0,1.0,37.55888,126.985362,1.0,0.0,0.0,72
3456,2,1.0,2.0,5.0,37.558522,126.96311,0.0,1.0,0.0,44
3457,3,1.0,1.0,2.0,37.53324,126.952608,0.0,1.0,0.0,26
3459,8,1.0,1.0,1.0,37.555849,126.924318,1.0,0.0,0.0,39
3462,1,1.0,1.0,6.0,37.617523,127.007646,0.0,1.0,0.0,15
3463,2,1.0,1.0,3.0,37.5246,127.033554,1.0,0.0,0.0,39
3464,6,1.0,4.0,1.0,37.574873,127.020682,0.0,0.0,1.0,18
3467,2,0.0,1.0,2.0,37.536726,127.075936,1.0,0.0,0.0,38
3468,3,1.0,1.0,1.0,37.518692,127.047171,1.0,0.0,0.0,61
3469,3,0.0,1.0,2.0,37.497382,127.028579,1.0,0.0,0.0,63
3470,4,1.0,2.0,2.0,37.554647,126.928826,0.0,1.0,0.0,83
3478,4,1.0,2.0,1.0,37.582237,127.069923,0.0,1.0,0.0,24
3482,5,1.0,1.0,1.0,37.498428,127.03151,1.0,0.0,0.0,69
3485,16,10.0,8.0,3.0,37.56193,126.985687,1.0,0.0,0.0,35
3487,2,1.0,1.0,1.0,37.5587,126.97715,1.0,0.0,0.0,52
3489,16,1.0,3.0,1.0,37.543673,126.983643,0.0,1.0,0.0,22
3491,3,1.0,1.0,2.0,37.56289,126.993096,1.0,0.0,0.0,78
3492,11,3.0,2.0,1.0,37.560422,126.923074,1.0,0.0,0.0,150
3494,4,1.0,1.0,1.0,37.537873,126.969752,1.0,0.0,0.0,52
3495,3,1.0,1.0,3.0,37.546482,126.93103,0.0,1.0,0.0,38
3499,2,1.0,1.0,3.0,37.569059,127.050579,1.0,0.0,0.0,43
3500,2,1.0,1.0,1.0,37.578567,126.980517,0.0,1.0,0.0,88
3501,2,1.0,0.0,1.0,37.573063,126.844312,0.0,1.0,0.0,38
3502,4,1.0,1.0,0.0,37.55636,126.924009,0.0,1.0,0.0,65
3504,4,1.0,1.0,0.0,37.55753,126.922236,1.0,0.0,0.0,63
3506,16,1.0,0.0,20.0,37.562769,127.001281,1.0,0.0,0.0,252
3515,2,1.0,1.0,1.0,37.57858,126.980285,0.0,1.0,0.0,66
3517,4,1.0,1.0,1.0,37.577253,126.98021,0.0,1.0,0.0,113
3518,3,1.0,1.0,1.0,37.578256,126.980401,0.0,1.0,0.0,88
3520,2,1.0,1.0,1.0,37.480528,126.983212,0.0,1.0,0.0,29
3521,2,1.0,1.0,1.0,37.534383,127.0015,0.0,1.0,0.0,29
3522,2,1.0,1.0,2.0,37.509827,126.893214,0.0,1.0,0.0,31
3523,2,1.0,1.0,3.0,37.545553,126.986949,0.0,1.0,0.0,35
3524,2,1.0,1.0,1.0,37.559124,126.979945,0.0,1.0,0.0,28
3525,2,1.0,1.0,1.0,37.557797,126.98161,0.0,1.0,0.0,28
3526,2,1.0,1.0,1.0,37.558799,126.980124,0.0,1.0,0.0,35
3527,2,1.0,1.0,1.0,37.559202,126.980424,0.0,1.0,0.0,35
3528,6,1.0,1.0,1.0,37.560373,126.990331,1.0,0.0,0.0,131
3530,7,3.0,2.0,1.0,37.556418,126.966268,1.0,0.0,0.0,174
3531,2,1.0,1.0,1.0,37.553586,126.971204,1.0,0.0,0.0,67
3532,2,1.0,1.0,1.0,37.562504,126.987114,0.0,1.0,0.0,74
3533,6,1.0,1.0,2.0,37.55692,126.922396,1.0,0.0,0.0,80
3535,2,1.0,1.0,2.0,37.519461,127.056684,1.0,0.0,0.0,77
3536,2,1.0,3.0,2.0,37.55441,126.927515,0.0,1.0,0.0,40
3538,4,1.0,1.0,1.0,37.556251,126.916828,0.0,1.0,0.0,77
3539,1,1.0,1.0,1.0,37.536351,126.99118,0.0,0.0,1.0,19
3541,3,1.0,0.0,1.0,37.554411,126.917795,0.0,1.0,0.0,60
3542,1,1.0,1.0,1.0,37.536412,126.990926,0.0,0.0,1.0,19
3543,3,1.0,0.0,2.0,37.554885,126.916487,0.0,1.0,0.0,60
3546,1,1.0,1.0,1.0,37.536368,126.991367,0.0,0.0,1.0,19
3549,1,1.0,1.0,2.0,37.532397,126.989837,0.0,1.0,0.0,53
3552,5,2.0,1.0,0.0,37.555196,126.969366,1.0,0.0,0.0,67
3563,2,1.0,1.0,2.0,37.561965,126.923527,1.0,0.0,0.0,50
3565,4,3.0,1.0,2.0,37.574808,126.905791,1.0,0.0,0.0,39
3566,3,0.0,1.0,2.0,37.49738,127.028339,1.0,0.0,0.0,73
3567,3,1.0,1.0,2.0,37.533109,126.899626,1.0,0.0,0.0,50
3568,3,1.0,1.0,2.0,37.557661,126.924763,1.0,0.0,0.0,66
3569,4,0.0,1.0,1.0,37.561628,126.920804,1.0,0.0,0.0,87
3570,4,1.0,1.0,1.0,37.5437,126.98364,1.0,0.0,0.0,22
3571,5,0.0,1.0,2.0,37.575458,127.025367,1.0,0.0,0.0,71
3572,2,0.0,1.0,2.0,37.499058,127.027901,1.0,0.0,0.0,65
3573,2,1.0,1.0,2.0,37.496678,127.034186,0.0,1.0,0.0,46
3574,2,1.0,1.0,3.0,37.565173,127.023833,1.0,0.0,0.0,59
3575,2,1.0,1.0,3.0,37.564991,127.023587,1.0,0.0,0.0,59
3577,2,1.0,1.0,2.0,37.49672,127.033966,0.0,1.0,0.0,50
3583,6,2.0,1.0,2.0,37.555591,126.969143,1.0,0.0,0.0,70
3584,1,1.0,1.0,2.0,37.556113,126.933989,0.0,1.0,0.0,38
3586,2,1.0,1.0,3.0,37.513,127.033665,0.0,1.0,0.0,29
3588,3,1.0,1.0,2.0,37.540415,126.945079,1.0,0.0,0.0,49
3591,4,2.0,1.0,2.0,37.578046,126.970351,1.0,0.0,0.0,99
3592,2,0.0,1.0,1.0,37.5411,126.951199,1.0,0.0,0.0,38
3593,4,0.0,1.0,2.0,37.559477,126.918142,1.0,0.0,0.0,65
3594,3,1.0,1.0,2.0,37.487577,127.033698,1.0,0.0,0.0,69
3595,6,1.0,1.0,1.0,37.555152,126.970487,1.0,0.0,0.0,69
3596,4,1.0,1.0,1.0,37.557622,126.978858,1.0,0.0,0.0,39
3598,2,0.0,1.0,1.0,37.564249,127.004758,1.0,0.0,0.0,44
3599,3,2.0,1.0,1.0,37.537042,126.896536,1.0,0.0,0.0,61
3600,5,1.0,1.0,2.0,37.545118,126.951035,1.0,0.0,0.0,59
3604,8,0.0,1.0,1.0,37.554407,126.967139,1.0,0.0,0.0,70
3606,4,0.0,1.0,3.0,37.494311,127.021256,1.0,0.0,0.0,52
3607,2,0.0,1.0,3.0,37.49705,127.019654,1.0,0.0,0.0,52
3608,2,0.0,1.0,3.0,37.502764,127.023949,1.0,0.0,0.0,52
3609,3,1.0,1.0,2.0,37.555658,126.923469,1.0,0.0,0.0,63
3614,2,0.0,1.0,4.0,37.567459,127.022022,1.0,0.0,0.0,44
3615,2,1.0,1.0,3.0,37.567414,127.014208,1.0,0.0,0.0,57
3619,6,1.0,2.0,1.0,37.55688,126.970015,0.0,0.0,1.0,20
3620,6,1.0,1.0,1.0,37.557206,126.970285,0.0,0.0,1.0,14
3623,4,0.0,1.0,1.0,37.558463,126.92261,1.0,0.0,0.0,72
3624,3,1.0,1.0,2.0,37.570419,127.050095,1.0,0.0,0.0,69
3626,4,0.0,1.0,2.0,37.49923,127.03331,1.0,0.0,0.0,63
3627,2,1.0,1.0,1.0,37.55865,126.97005,0.0,1.0,0.0,40
3629,6,1.0,1.0,1.0,37.575056,127.019002,0.0,0.0,1.0,15
3633,2,0.0,1.0,2.0,37.558999,126.981072,1.0,0.0,0.0,45
3634,3,0.0,1.0,1.0,37.55592,126.97081,1.0,0.0,0.0,55
3635,3,1.0,1.0,2.0,37.555567,126.922719,1.0,0.0,0.0,55
3640,3,1.0,1.0,2.0,37.54827,126.922261,1.0,0.0,0.0,57
3643,2,1.0,1.0,0.0,37.565936,127.017265,1.0,0.0,0.0,57
3644,8,3.0,2.0,1.0,37.511383,127.03986,1.0,0.0,0.0,174
3645,6,2.0,1.0,2.0,37.541267,126.971574,1.0,0.0,0.0,66
3646,3,1.0,1.0,1.0,37.577993,127.022241,1.0,0.0,0.0,43
3648,5,0.0,1.0,1.0,37.561586,126.987022,1.0,0.0,0.0,52
3649,4,1.0,1.0,1.0,37.502762,127.048537,1.0,0.0,0.0,77
3651,6,0.0,1.0,2.0,37.56591,126.98359,1.0,0.0,0.0,129
3658,2,1.0,1.0,1.0,37.561346,126.98837,0.0,1.0,0.0,70
3662,2,1.0,1.0,1.0,37.524812,126.884219,1.0,0.0,0.0,40
3663,4,2.0,1.0,3.0,37.563374,126.923957,1.0,0.0,0.0,52
3664,10,3.0,1.0,2.0,37.573278,126.979862,1.0,0.0,0.0,175
3665,2,1.0,1.0,1.0,37.534144,126.991442,0.0,1.0,0.0,43
3667,2,1.0,1.0,1.0,37.471736,127.047423,0.0,1.0,0.0,23
3669,1,1.0,1.0,1.0,37.556036,126.932883,0.0,1.0,0.0,38
3672,3,1.0,1.0,2.0,37.571391,127.016891,1.0,0.0,0.0,59
3673,7,3.0,2.0,3.0,37.552523,126.912862,1.0,0.0,0.0,110
3674,3,0.0,1.0,2.0,37.496737,127.028912,1.0,0.0,0.0,54
3675,2,1.0,1.0,2.0,37.557199,126.924503,1.0,0.0,0.0,65
3676,2,0.0,1.0,1.0,37.571706,126.979217,1.0,0.0,0.0,67
3680,6,1.0,1.0,1.0,37.557081,126.968201,0.0,0.0,1.0,14
3681,3,3.0,2.0,4.0,37.549461,126.975528,1.0,0.0,0.0,69
3683,16,1.0,1.0,1.0,37.557465,126.968869,0.0,1.0,0.0,31
3691,5,1.0,1.0,2.0,37.49992,127.029218,1.0,0.0,0.0,77
3692,4,1.0,1.0,1.0,37.524047,126.965181,1.0,0.0,0.0,41
3701,3,1.0,1.0,1.0,37.556889,126.967892,0.0,0.0,1.0,20
3707,4,1.0,1.0,1.0,37.586698,127.011048,0.0,1.0,0.0,70
3708,2,1.0,1.0,1.0,37.586836,127.009347,0.0,1.0,0.0,58
3712,4,1.0,1.0,0.0,37.543558,126.950799,1.0,0.0,0.0,61
3716,2,1.0,1.0,2.0,37.567845,126.817566,1.0,0.0,0.0,30
3717,4,0.0,1.0,1.0,37.567299,127.002683,1.0,0.0,0.0,69
3718,4,1.0,3.0,1.0,37.558229,126.924758,0.0,0.0,1.0,18
3719,4,0.0,1.0,3.0,37.50172,127.024736,1.0,0.0,0.0,58
3720,3,1.0,1.0,1.0,37.498646,127.027922,1.0,0.0,0.0,75
3723,3,0.0,1.0,2.0,37.498265,127.027853,1.0,0.0,0.0,74
3724,6,1.0,1.0,3.0,37.50465,127.048319,1.0,0.0,0.0,68
3726,6,1.0,1.0,0.0,37.569541,126.983689,1.0,0.0,0.0,76
3727,8,1.0,1.0,1.0,37.581662,126.988746,0.0,1.0,0.0,25
3728,2,1.0,1.0,2.0,37.615413,126.91889,1.0,0.0,0.0,41
3730,2,1.0,1.0,2.0,37.507876,127.090733,0.0,1.0,0.0,30
3731,2,1.0,1.0,1.0,37.55371,126.935692,1.0,0.0,0.0,35
3732,6,1.0,1.0,2.0,37.556926,126.922027,1.0,0.0,0.0,80
3736,1,1.0,1.0,2.0,37.513135,127.027199,0.0,1.0,0.0,26
3737,2,1.0,1.0,1.0,37.50698,126.93962,1.0,0.0,0.0,29
3738,4,1.0,1.0,2.0,37.569425,126.986065,1.0,0.0,0.0,70
3739,2,1.0,1.0,2.0,37.50792,127.029133,0.0,1.0,0.0,30
3740,4,1.0,1.0,0.0,37.563916,126.984548,1.0,0.0,0.0,113
3741,6,1.0,1.0,7.0,37.554878,126.970798,1.0,0.0,0.0,56
3744,4,1.0,1.0,2.0,37.5237,126.96536,1.0,0.0,0.0,42
3746,4,1.0,1.0,1.0,37.524641,126.96667,1.0,0.0,0.0,42
3747,2,1.0,1.0,2.0,37.505777,126.889117,1.0,0.0,0.0,60
3748,3,1.0,1.0,1.0,37.545184,126.867002,1.0,0.0,0.0,40
3752,3,1.0,1.0,1.0,37.545961,126.875277,1.0,0.0,0.0,40
3753,4,2.0,1.0,2.0,37.558746,126.91262,1.0,0.0,0.0,55
3754,2,1.0,1.0,1.0,37.580356,126.967886,0.0,1.0,0.0,76
3760,2,0.0,1.0,3.0,37.565145,127.005688,1.0,0.0,0.0,39
3761,2,1.0,1.0,4.0,37.507265,127.038298,0.0,1.0,0.0,28
3763,6,1.0,1.0,1.0,37.566268,127.007874,0.0,0.0,1.0,13
3764,6,2.0,1.0,1.0,37.548992,126.914132,1.0,0.0,0.0,65
3766,6,1.0,3.0,1.0,37.555834,126.92485,0.0,0.0,1.0,15
3767,3,2.0,1.0,3.0,37.556923,126.926443,1.0,0.0,0.0,61
3770,4,1.0,1.0,1.0,37.565475,127.008486,0.0,0.0,1.0,26
3771,6,1.0,1.0,1.0,37.559846,126.983816,1.0,0.0,0.0,61
3772,2,1.0,1.0,2.0,37.563075,126.924432,1.0,0.0,0.0,75
3773,6,2.0,1.0,1.0,37.560831,126.994629,1.0,0.0,0.0,52
3775,10,2.0,1.0,1.0,37.534503,126.992676,1.0,0.0,0.0,174
3776,16,4.0,3.0,1.0,37.55566,126.927642,1.0,0.0,0.0,18
3777,4,1.0,1.0,0.0,37.556897,126.922905,0.0,0.0,1.0,63
3779,2,1.0,1.0,1.0,37.560331,126.98369,0.0,1.0,0.0,39
3780,3,0.0,1.0,12.0,37.550278,126.920678,1.0,0.0,0.0,41
3781,3,1.0,1.0,5.0,37.55688,127.07675,1.0,0.0,0.0,29
3782,2,1.0,1.0,2.0,37.566006,127.016245,1.0,0.0,0.0,57
3783,2,1.0,1.0,1.0,37.536138,126.878556,1.0,0.0,0.0,55
3784,2,1.0,2.0,1.0,37.501418,127.144928,0.0,1.0,0.0,23
3785,1,0.0,1.0,3.0,37.466151,127.034927,1.0,0.0,0.0,48
3787,4,1.0,1.0,2.0,37.517403,127.017623,1.0,0.0,0.0,79
3788,1,1.0,1.0,2.0,37.552415,127.019698,0.0,1.0,0.0,18
3791,1,1.0,1.0,1.0,37.603097,127.017671,0.0,1.0,0.0,15
3792,5,0.0,1.0,2.0,37.574286,127.025873,1.0,0.0,0.0,71
3793,2,1.0,1.0,1.0,37.552998,126.902668,0.0,1.0,0.0,33
3796,1,1.0,5.0,1.0,37.557886,126.945824,0.0,0.0,1.0,20
3797,1,1.0,5.0,1.0,37.557783,126.945613,0.0,0.0,1.0,18
3798,1,1.0,5.0,1.0,37.559744,126.944516,0.0,0.0,1.0,16
3803,2,1.0,1.0,0.0,37.560137,126.985756,0.0,1.0,0.0,44
3804,13,4.0,3.0,1.0,37.560449,126.921038,1.0,0.0,0.0,173
3805,4,1.0,1.0,3.0,37.525588,127.144551,1.0,0.0,0.0,30
3807,5,2.0,1.0,2.0,37.647427,127.013135,1.0,0.0,0.0,67
3808,4,1.0,1.0,1.0,37.540285,126.946552,1.0,0.0,0.0,57
3809,2,1.0,0.0,2.0,37.597737,127.083739,0.0,1.0,0.0,22
3815,3,1.0,1.0,1.0,37.487145,126.914537,1.0,0.0,0.0,25
3822,2,1.0,1.0,2.0,37.592229,127.058575,0.0,0.0,1.0,24
3823,6,1.0,1.0,1.0,37.538768,126.944675,1.0,0.0,0.0,72
3829,1,1.0,1.0,4.0,37.486455,127.098638,0.0,1.0,0.0,20
3831,2,0.0,1.0,2.0,37.501862,127.025156,1.0,0.0,0.0,70
3832,2,1.0,1.0,1.0,37.574009,126.97856,0.0,1.0,0.0,50
3833,2,1.0,1.0,1.0,37.556883,126.944214,0.0,1.0,0.0,48
3835,3,1.0,1.0,1.0,37.558896,126.945313,0.0,1.0,0.0,53
3837,1,1.0,1.0,1.0,37.557276,126.945941,0.0,0.0,1.0,18
3842,6,3.0,2.0,1.0,37.559501,126.930296,1.0,0.0,0.0,119
3843,2,1.0,1.0,3.0,37.507324,126.9718,0.0,1.0,0.0,37
3844,5,2.0,1.0,2.0,37.557244,126.92847,1.0,0.0,0.0,73
3845,1,1.0,1.0,1.0,37.550172,126.968477,0.0,1.0,0.0,35
3846,3,1.0,1.0,2.0,37.553419,126.969887,0.0,1.0,0.0,43
3847,2,0.0,1.0,3.0,37.465904,127.033362,1.0,0.0,0.0,57
3848,3,1.0,2.0,1.0,37.584748,127.003223,0.0,1.0,0.0,34
3850,2,1.0,1.0,2.0,37.552734,126.970576,0.0,1.0,0.0,34
3851,3,1.0,1.0,2.0,37.552778,126.969763,0.0,1.0,0.0,43
3852,1,1.0,1.0,1.0,37.530609,127.087256,0.0,1.0,0.0,15
3853,4,1.0,1.0,1.0,37.501778,127.023469,1.0,0.0,0.0,75
3856,1,1.0,1.0,3.0,37.49385,127.041234,0.0,1.0,0.0,26
3857,4,1.0,1.0,2.0,37.538666,126.944292,1.0,0.0,0.0,52
3860,5,0.0,1.0,2.0,37.573454,127.026595,1.0,0.0,0.0,71
3863,2,0.0,1.0,3.0,37.496681,127.039074,1.0,0.0,0.0,53
3865,4,2.0,1.0,0.0,37.50009,127.033528,1.0,0.0,0.0,79
3870,6,3.0,1.0,2.0,37.537148,126.97008,1.0,0.0,0.0,124
3871,3,1.0,1.0,3.0,37.507481,127.062602,0.0,1.0,0.0,62
3872,3,1.0,1.0,2.0,37.555712,126.968848,1.0,0.0,0.0,93
3875,1,1.0,1.0,1.0,37.557976,126.968318,0.0,1.0,0.0,31
3876,2,1.0,1.0,3.0,37.554639,126.92188,1.0,0.0,0.0,47
3878,5,1.0,1.0,1.0,37.555793,126.922313,1.0,0.0,0.0,50
3879,3,1.0,1.0,0.0,37.536091,126.900425,1.0,0.0,0.0,53
3882,3,1.0,1.0,1.0,37.554945,126.942618,0.0,1.0,0.0,50
3883,4,1.0,1.0,3.0,37.498406,127.028244,1.0,0.0,0.0,72
3884,2,1.0,0.0,7.0,37.602155,127.039395,0.0,1.0,0.0,34
3885,4,1.0,1.0,3.0,37.498404,127.02878,1.0,0.0,0.0,70
3886,4,1.0,1.0,2.0,37.554382,126.968796,1.0,0.0,0.0,104
3887,5,1.0,1.0,2.0,37.555262,126.969115,1.0,0.0,0.0,126
3888,2,1.0,1.0,1.0,37.581187,126.986364,0.0,0.0,1.0,88
3889,2,1.0,0.0,1.0,37.510698,127.078462,0.0,1.0,0.0,35
