,Host Since,Country,Latitude,Longitude,Accommodates,Bathrooms,Bedrooms,Beds,Price,Cleaning Fee,Guests Included,Extra People,Minimum Nights,Maximum Nights,Number of Reviews,Entire home/apt,Private room,Shared room,Airbed,Couch,Futon,Pull-out Sofa,Real Bed,Day,Month
414620,2015-11-11,Belgium,50.81810177436104,4.343361977481996,2.0,1.0,1.0,1.0,27.0,0.0,1.0,0.0,1.0,1125.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,11
414621,2014-09-28,Belgium,50.81630760424616,4.340618273989746,4.0,1.0,1.0,2.0,70.0,5.0,1.0,10.0,1.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,9
414622,2012-07-24,Belgium,50.823880937214014,4.336917518758623,4.0,1.0,2.0,3.0,35.0,20.0,1.0,15.0,2.0,30.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7
414623,2013-11-06,Belgium,50.81965974357103,4.35256010938705,3.0,1.0,1.0,2.0,45.0,20.0,2.0,20.0,2.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,11
414624,2013-05-10,Belgium,50.81809348703309,4.33908294145782,4.0,1.0,2.0,4.0,53.0,60.0,2.0,8.0,7.0,35.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5
414625,2012-04-27,Belgium,50.81909496874714,4.349602816248807,2.0,1.0,0.0,1.0,50.0,0.0,1.0,0.0,2.0,1125.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,4
414626,2016-04-13,Belgium,50.806599165837696,4.315748237847307,2.0,1.0,1.0,1.0,30.0,10.0,1.0,0.0,2.0,1125.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2,4
414627,2016-02-10,Belgium,50.817639680439584,4.328038058721595,2.0,1.0,1.0,1.0,40.0,0.0,1.0,0.0,3.0,1125.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,2
414628,2014-10-31,Belgium,50.81793269519788,4.339458327371172,4.0,1.0,1.0,2.0,60.0,0.0,2.0,20.0,2.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,10
414629,2015-02-22,Belgium,50.80978601260004,4.316213540147708,1.0,1.0,1.0,1.0,20.0,0.0,1.0,0.0,1.0,1125.0,156.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,6,2
414650,2011-07-26,Belgium,50.849381011448486,4.353328164197408,2.0,1.0,0.0,1.0,79.0,0.0,2.0,20.0,2.0,1125.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,7
414652,2016-11-18,Belgium,50.85089687499302,4.349677335449535,4.0,1.0,1.0,2.0,75.0,0.0,1.0,0.0,3.0,1125.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,11
414653,2010-09-12,Belgium,50.84082196441244,4.345061545879444,4.0,2.0,2.0,2.0,95.0,15.0,2.0,15.0,1.0,1125.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,9
414654,2012-07-01,Belgium,50.84021566253107,4.361655733203048,6.0,1.0,2.0,3.0,155.0,25.0,4.0,15.0,1.0,1125.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,7
414655,2014-11-12,Belgium,50.863780999480646,4.352512035210659,6.0,1.5,2.0,2.0,130.0,40.0,1.0,0.0,2.0,1125.0,46.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,11
414656,2014-10-28,Belgium,50.84958531354106,4.3811437866081855,2.0,1.0,1.0,1.0,32.0,15.0,1.0,5.0,5.0,1125.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1,10
414657,2015-10-07,Belgium,50.83957676868482,4.351637766224034,2.0,1.0,1.0,1.0,62.0,0.0,1.0,0.0,1.0,101.0,47.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,10
414658,2016-01-02,Belgium,50.83761408015152,4.348000988627633,2.0,1.5,1.0,1.0,46.0,0.0,1.0,0.0,1.0,1125.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,5,1
414659,2016-05-20,Belgium,50.8494949794549,4.354229222958931,4.0,1.0,2.0,2.0,125.0,0.0,1.0,0.0,2.0,60.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,5
414660,2016-07-08,Belgium,50.85166137241964,4.3548493066924125,2.0,1.0,0.0,1.0,95.0,0.0,1.0,12.0,1.0,90.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4,7
414661,2016-06-26,Belgium,50.84805919734889,4.355433055156334,10.0,1.0,3.0,10.0,100.0,60.0,2.0,25.0,1.0,1125.0,49.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,6
414662,2012-07-01,Belgium,50.84926602071304,4.351109302843641,6.0,1.0,2.0,3.0,139.0,25.0,4.0,15.0,1.0,1125.0,20.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6,7
